user_id,email,birthday,user_created_at,opening_balance,movement_id,movement_type,movement_value,movement_created_at,movement_updated_at
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,495,debit,21792.403,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,497,debit,56110.35,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,499,reversal,49689.822,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,501,debit,7147.799,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,504,debit,20290.362,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,505,debit,40855.31,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,506,reversal,81579.769,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,507,debit,28627.676,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,510,reversal,63015.373,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,513,reversal,78419.677,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,516,debit,74346.118,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,518,reversal,3653.639,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,519,reversal,94140.03,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,521,debit,18127.956,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,523,debit,6231.218,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,529,credit,72024.88,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,531,debit,48514.441,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,532,credit,77799.549,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,536,reversal,25503.297,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,539,debit,35535.648,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,540,credit,36112.69,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,541,reversal,50699.056,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,547,credit,43349.479,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,552,credit,67189.191,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,553,debit,87825.434,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,558,reversal,61017.648,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,560,credit,50456.61,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,561,debit,55510.255,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,569,credit,92628.285,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,572,reversal,56287.104,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,573,credit,93078.337,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,575,credit,53320.189,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,578,reversal,80223.78,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,579,credit,48956.303,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,580,reversal,68572.072,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,583,debit,11917.758,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,584,debit,89724.346,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,586,credit,93829.924,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,587,credit,60962.783,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,588,credit,59451.335,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,592,credit,9084.242,"2021-03-01 05:29:07","2021-03-01 05:29:07"
3,ana53@example.org,1973-02-07,"2021-03-01 05:29:04",64350.405,595,reversal,92860.697,"2021-03-01 05:29:07","2021-03-01 05:29:07"
